sepalLength,spealWidth,petalLength,petalWidth,variety
5.855987984935585,3.141992664515603,3.953113662475156,1.4415434860507461,Iris-versicolor
7.033534342068785,2.810717211049924,3.959598828777045,1.4087153006899782,Iris-versicolor
5.1285295427091455,3.279697341728515,1.4452788736360616,0.4153419244331891,Iris-setosa
5.377969111633039,3.9722778622029837,1.6173963111041276,0.2288184645599634,Iris-setosa
5.3460837483680725,3.6141928538552612,1.266926765440884,0.503101633758276,Iris-setosa
6.264771902722248,2.8595676797517786,5.882670071965521,2.522512059567744,Iris-virginica
6.553416513966247,3.384266025819639,5.977106385483858,1.7128445239775087,Iris-virginica
5.972253415126692,3.1909248300555935,5.700651203760339,2.09799337674134,Iris-virginica
6.317669234747472,3.0015534565235007,4.567386326900683,2.1974299526360657,Iris-virginica
6.10352797386744,2.728412974429693,5.943775627166689,2.276269414476549,Iris-virginica
4.522562183082648,3.625042910881397,1.7853054864140865,0.2900690888775129,Iris-setosa
5.5959234132385,3.640528520574112,1.5312637140770229,0.2714405745092434,Iris-setosa
6.713977172845697,2.642085555794009,4.536836775894326,1.3058535290071343,Iris-versicolor
5.6996848944870875,2.8900220684533617,4.40646725812433,2.2727248291969673,Iris-virginica
7.002491902727846,3.0832164980526104,5.524491905274908,2.4229586278215027,Iris-virginica
7.363245033611317,3.4038295641162493,5.194797292505436,1.9690184098372618,Iris-virginica
7.03492960749773,3.2925462425654177,5.67388799591794,1.820479483814468,Iris-virginica
4.810447533620623,3.505463442977528,1.2540281319888367,0.2044535252655923,Iris-setosa
6.620830670965722,2.6677940431432092,4.142903378097925,1.294147245719063,Iris-versicolor
5.978847711103665,2.9021229699650966,4.681324332660423,1.5830732201895827,Iris-versicolor
6.02479435721838,2.8143525508942586,4.741203924139593,1.7953865117450372,Iris-virginica
6.945694100374052,2.709444261409766,5.359982173774184,1.9351836700673088,Iris-virginica
5.817693198260645,2.8976493191433157,1.599782453429085,0.4207185593798505,Iris-setosa
5.441487641701731,3.3315535669514156,1.3827616433384817,0.2959101671698866,Iris-setosa
6.205616112452268,2.8527077025952936,5.04376606938701,2.017040847630791,Iris-virginica
7.3272120875568465,2.984567883163396,5.348493499439324,1.6511228408387977,Iris-virginica
5.5072317536304904,3.963818696702387,1.456953123033805,0.26062856122660377,Iris-setosa
5.455004895689473,3.1509733132226496,4.813569290666486,1.3997396786406602,Iris-versicolor
6.33412033595865,3.0945275193131336,5.492492412409365,1.4641544441948324,Iris-virginica
5.295489575265666,2.590815317546972,4.849167810542997,1.3539499743978136,Iris-versicolor
4.798555054537569,3.254175956917689,1.610209529081962,0.4221245942195764,Iris-setosa
6.089696788225728,3.1396252722540554,5.2969524965262265,1.8239080409976025,Iris-virginica
5.828557081839819,2.602123693562609,4.0001531838626905,1.361113229549296,Iris-versicolor
6.694074561394118,2.5901035986361354,5.588718641194801,2.0921865616122743,Iris-virginica
5.117743547960062,3.301845906739028,1.4458440734103088,0.19042012819292106,Iris-setosa
4.279167422255359,3.89106397560617,1.392839701520351,0.2625003072887661,Iris-setosa
5.914607691437831,2.4139311358461946,3.939888718353987,1.224196789193381,Iris-versicolor
6.0759558902876165,3.24768160933988,4.472885583662761,2.1061743841725353,Iris-virginica
5.620252864836821,2.95628424237592,5.408492971392167,1.2588780080081798,Iris-versicolor
5.4792305229997975,2.798183331970847,5.185373174113104,2.037346419225039,Iris-virginica
5.512216013408391,3.3679663528577586,3.79615691844386,1.12737125170033,Iris-versicolor
5.393401459896477,2.463962872473839,4.235808390365894,1.1739375960883671,Iris-versicolor
5.813288036811415,2.6414016966702833,4.733269500100456,1.2533069627174482,Iris-versicolor
6.022173507595001,2.9995379262467705,4.901004219509672,1.387689175557306,Iris-versicolor
5.7576427131914745,3.011589202057527,4.650082841885295,1.2884743175323943,Iris-versicolor
5.334527309203627,2.9341690294645058,5.754346087906485,1.7192341884526021,Iris-virginica
4.411646173799888,3.0035020268839183,1.5780676459518994,0.3093980046291789,Iris-setosa
5.949289761076404,2.622577181304318,4.39795441954399,1.4783324606197685,Iris-versicolor
5.00228413492194,3.782802212174592,1.583203003728943,0.25896304339775994,Iris-setosa
4.761460977856652,3.2728819559551336,1.3713327071573154,0.2619972615635408,Iris-setosa
6.066220816878466,2.6399333910384524,4.1305814310122395,1.4164296792666207,Iris-versicolor
7.987061058822307,2.898232859920496,6.162895902384861,1.6290193636776236,Iris-virginica
7.482470779663263,3.339512827644336,5.247526487024473,1.799774466810865,Iris-virginica
4.738785303133098,3.4849992450744827,1.5211237838094485,0.4429979381176681,Iris-setosa
7.264538925179052,3.0464320164729215,5.969945919961367,2.148019916436108,Iris-virginica
4.532554901656405,3.1016621742492467,1.700252302015289,0.3531038332247194,Iris-setosa
7.1450845601172945,3.1520649180775653,5.906447760129418,1.4985896697294985,Iris-virginica
5.20894805099563,3.545963808572,1.994646379862756,0.3635553657006306,Iris-setosa
7.012567562975184,2.7261833581087065,5.564422442148981,2.003288740398109,Iris-virginica
6.500103014888571,2.3410143336941056,3.931189023854602,1.260983174688575,Iris-versicolor
4.632069092768411,3.6074915312107336,1.302939607477552,0.4087431125268416,Iris-setosa
6.479996911247585,2.909918244596245,5.196652046046071,1.822823229641277,Iris-virginica
5.711478816179314,2.7108534972009677,5.241207324997855,1.8712548177686221,Iris-virginica
5.868097453603724,2.9035357490107376,4.173363547281622,1.432151224596808,Iris-versicolor
4.52778194662937,3.0187799342364534,1.112228835286583,0.23536552453633905,Iris-setosa
4.537591793771514,2.6025502294982132,1.3410012845586712,0.26297834530399905,Iris-setosa
6.444373609169496,2.3323142356939504,4.877319982368637,1.6599866083534474,Iris-versicolor
6.285281038650289,2.557139457417189,4.885010748268392,1.4493624956415525,Iris-versicolor
6.383712632784697,2.75857572615935,3.998165557678186,1.565507627012371,Iris-versicolor
6.451342910162879,2.485107804950664,4.17089871237987,1.3328466322234942,Iris-versicolor
5.556584361408716,3.359724416283364,5.107102338935507,2.448451919777889,Iris-virginica
5.978240451998186,2.872026608467662,4.96918716077465,1.139607744517453,Iris-versicolor
6.736453028173715,2.3925860800975407,5.129160797035543,2.1282939376046963,Iris-virginica
6.3420197954673405,2.954811570145619,4.7945927474456385,1.3099244209036294,Iris-versicolor
5.212573697017695,4.258182682181982,1.2906372157523909,0.18653873839170895,Iris-setosa
5.272956126908191,2.5864513918330814,4.71367981703406,1.3540894995428283,Iris-versicolor
5.141553141789724,2.3960640745108193,4.280468865696526,1.3535455784512325,Iris-versicolor
4.993781457063754,2.985071023742197,1.6597083469110985,0.3249529684321113,Iris-setosa
6.443896965721676,2.3347957211877897,4.356338823844685,1.5641900204087589,Iris-versicolor
6.650538036607358,2.4660742739958623,5.537790532374793,2.221586737086772,Iris-virginica
5.356792819723966,3.251198251272513,1.5728030045697425,0.2259971738702298,Iris-setosa
4.74174644225853,3.728437475721059,1.2065383003313768,0.35706910579190143,Iris-setosa
5.233172334253972,3.94671136030476,1.295068241319642,0.31803540329983615,Iris-setosa
6.5529233019812825,2.5896630200463595,5.976062981432431,1.6266951675372456,Iris-virginica
6.8878721318038565,3.0384075366246424,4.810850662880139,2.0731295966532164,Iris-virginica
8.09102763913748,2.618750691334354,6.049995147718786,1.832224063878782,Iris-virginica
4.652473085144545,3.4760665556661503,1.3986228898551678,0.2645600208412777,Iris-setosa
5.128341688058851,3.460858428078056,1.5235307281014387,0.2661156266003794,Iris-setosa
6.755799556391711,3.3047212725059882,4.9317799871743,1.8873173408545492,Iris-virginica
6.327419926959798,2.6087262476104707,4.88194734807155,1.8152487908141297,Iris-virginica
6.054470092437333,2.736453326742297,5.582631272750012,1.9314803935067355,Iris-virginica
5.23933420657093,3.872746591986938,1.4933167296557412,0.10983264546463611,Iris-setosa
4.768931300266159,3.5337387874828208,1.317484959786062,0.47124065841620577,Iris-setosa
5.179185427044242,2.999324989254646,1.2955495675230635,0.24602351453955773,Iris-setosa
7.465502610689619,2.8355260916990077,6.137522709656055,2.0035763849137025,Iris-virginica
6.637625455599101,2.9028837117122563,4.474647985649792,1.5555359534072208,Iris-versicolor
6.078456766862848,3.142279501505847,4.400301806317042,1.3886740359951855,Iris-versicolor
7.001159974013133,3.380076221820133,5.749565374450873,1.9979023053987588,Iris-virginica
5.272483712640435,3.689487364943617,1.4273625166969435,0.3177585407238032,Iris-setosa
5.550795298494109,2.0645742419920956,3.8207822910234848,1.1396325340400462,Iris-versicolor
5.592787605569243,3.1750011927320885,4.3441964284210695,1.6902409078566862,Iris-versicolor
6.036841836669684,2.8261266908630183,3.591659754262177,1.0409822411955167,Iris-versicolor
5.87779282010147,2.935700862363195,5.320925925008877,2.0634122207358563,Iris-virginica
4.81255588816018,3.753783809165345,1.395026397586414,0.241231822117115,Iris-setosa
6.69891516788955,2.479421749901655,5.514234439983704,1.4747120087389258,Iris-virginica
5.23908340138952,2.8600171465804487,1.6685991055614204,0.38261571661752974,Iris-setosa
4.6170882968419935,3.5115852008382555,1.6727069333488616,0.1921143817260934,Iris-setosa
6.543054350813233,2.6979923734341544,6.84623065969824,1.2164969758518827,Iris-virginica
5.070844464794593,3.6591715757988195,1.4218867483537383,0.21008817869049862,Iris-setosa
6.313891609099671,3.0196380399007037,4.121550612294835,1.447065805817221,Iris-versicolor
5.860014657352305,3.567605409455728,1.6310665630624401,0.2648680150161517,Iris-setosa
6.943312303282008,3.0224042914836615,5.05835090356097,2.2175109064376395,Iris-virginica
6.444082391839007,3.0153367259987043,4.631898992953928,1.4380988188401727,Iris-versicolor
5.297476702842445,3.833939509652663,1.1031138612741782,0.2436863392795516,Iris-setosa
4.495542565203081,3.3518063054625453,1.4211942366356738,0.35612341616548027,Iris-setosa
5.112198403133411,3.4945282310102885,1.143023710057831,0.15251662595791346,Iris-setosa
4.682246266395807,2.8438013510939846,4.272354064422547,1.3631303612446288,Iris-versicolor
6.269377763821068,2.9212793724099035,4.58629253969634,1.1746901399735195,Iris-versicolor
7.520999326416944,2.9886033313872113,5.660954924906396,1.8562872738659908,Iris-virginica
4.574530486623176,2.873001920400478,1.500830164610875,0.35594532177427624,Iris-setosa
5.50266453780807,2.6100240685410903,2.555091093283692,1.7381434186087281,Iris-versicolor
6.832833153744639,3.040184981413594,5.850339552743406,2.1684125213210437,Iris-virginica
5.402369688271803,3.4085217787599635,1.1552653830002095,0.3785017575749691,Iris-setosa
6.9020799547292455,3.4425560251644893,4.831030478360146,1.838457356857709,Iris-virginica
5.037207472018427,3.5027826531067205,1.3551462220898574,0.21281235011715977,Iris-setosa
5.7959804482603365,3.101245314781842,5.376952043999555,2.408769387280119,Iris-virginica
4.777454304136766,2.964126638897105,1.4678964400088461,0.1651528107388426,Iris-setosa
5.16259009365061,3.413498973946085,1.6949744292423983,0.28517785169455595,Iris-setosa
6.76217015947321,2.9179180117795225,5.118531793928635,2.048488076705984,Iris-virginica
6.74250863905121,2.814318206566935,4.938687394775977,2.0114830580683036,Iris-virginica
6.698084622322717,3.2112465005708586,5.512662694173191,1.8375147372091238,Iris-virginica
5.750137879221773,3.4051051261640577,4.778184008753694,1.2887906130674494,Iris-versicolor
6.717665392569946,2.879653805727331,6.5608848462428995,2.133767130033369,Iris-virginica
6.203718625364991,2.7941504620227127,3.8468347267111462,1.7223699154316539,Iris-versicolor
6.38902852256457,2.759917016152997,4.96197252662167,2.192905161233698,Iris-virginica
5.675480296990738,3.2606267893583243,5.93904296176401,1.773545832412371,Iris-virginica
4.740077797909706,4.274350932593094,1.3421184382160998,0.3537391813008004,Iris-setosa
6.2309891401434525,3.2454683149410606,5.810796149081043,2.24477568958949,Iris-virginica
5.300347729295944,2.6858176897474744,5.12014619617351,1.6786072101635185,Iris-versicolor
8.875533540373686,2.9178160974622567,5.958883286565836,2.4061745429687678,Iris-virginica
5.07379411539342,4.334609551768843,1.0988113662555086,0.31773841655282486,Iris-setosa
6.951492698462555,2.7686503078657023,5.119037891079165,1.7140293854744675,Iris-virginica
6.194644528792517,2.937920658588976,4.286350257725998,1.3112680845596922,Iris-versicolor
7.0528290628725205,2.4550758696073216,5.179333358146728,1.6511548591743461,Iris-virginica
7.0301444982693795,2.9263848464149165,5.671156965456151,1.8155501797438216,Iris-virginica
6.296373946605971,3.1196145608513604,4.216570883619124,0.9578121070621053,Iris-versicolor
5.253758754373756,2.8499259090810574,4.647530068447847,1.3209939602436458,Iris-versicolor
5.370702853168282,2.8886925033258257,1.2941685029543217,0.20425643462336926,Iris-setosa
5.462542080389511,3.4193330043887236,1.2891207138129803,0.19299863327103717,Iris-setosa
5.943265176007725,2.974525897020357,4.235582199177552,1.057757600008577,Iris-versicolor
6.587550011166054,3.18992031716404,6.223795805813213,1.6563040588135545,Iris-virginica
4.879661887255649,3.225543167919845,4.238807987168599,1.523508223411504,Iris-versicolor
6.418598677706006,2.603128035197455,4.150082335813583,1.2144960834815555,Iris-versicolor
5.1752220920783305,3.995253244422027,1.3763709718963233,0.19375488767753254,Iris-setosa
4.2145292198561215,3.001588492058272,1.3615317913337341,0.2456345108998138,Iris-setosa
6.686499789661502,2.3461063140596687,4.641586155595732,1.609003965290187,Iris-versicolor
7.157280156210232,2.943506240042216,5.029001526122149,1.9984261094830684,Iris-virginica
6.30053681724944,3.162077038100114,6.74096712471602,1.8495120350268093,Iris-virginica
5.78458939640633,2.6449800435513766,3.550271928965005,1.0690038667819306,Iris-versicolor
5.040142579677437,3.6535645126405902,1.3204478218006093,0.4657006639469733,Iris-setosa
5.539851762331396,3.2224837696039814,4.108235787569196,1.4248731948025426,Iris-versicolor
4.872676537515711,4.217328262079613,1.5365391984896015,0.11205332070044818,Iris-setosa
5.30961530658454,2.7856050668022037,1.6039002049069353,0.3318171513925242,Iris-setosa
6.68860806708081,3.1105769565839347,5.175481636461954,1.369663492315658,Iris-versicolor
5.729918208889074,3.2495479143836543,1.5755081029218267,0.3267676041090502,Iris-setosa
4.8028944372160245,2.925113404999898,1.3575028298128646,0.2690164397015268,Iris-setosa
6.364340714879537,2.955089833527057,3.075324158850161,1.351213707644421,Iris-versicolor
6.287052837424815,3.0481462091843254,5.896755945480955,2.092055919780586,Iris-virginica
5.040381986689189,3.1350292919187783,1.466240260146797,0.29828982058077225,Iris-setosa
7.083645111918977,2.497484119740569,5.069426813973157,2.260941034037766,Iris-virginica
5.962030880471621,3.0053866918286194,4.382887368856402,1.2994567985414616,Iris-versicolor
5.2486214594104545,2.894646861608681,5.130779326483408,1.3323880410248399,Iris-versicolor
6.240587735234676,3.284802678255066,5.711976037018141,1.6168201302463934,Iris-virginica
5.141136717963863,2.890888758064734,4.09082958928915,1.2827216521303035,Iris-versicolor
6.333836282710849,3.3873195437631187,5.290207138300691,2.0220798652582515,Iris-virginica
6.36122867556084,2.8648871482817735,3.9620624106420124,1.178315610663655,Iris-versicolor
5.976868711203856,2.4723031813696084,4.309030313162582,1.2974969051337584,Iris-versicolor
6.925305919804101,3.228200946072563,4.520432975116385,1.5870858724617447,Iris-versicolor
6.955988415429503,3.626010912204082,4.915912403417811,2.262343221341782,Iris-virginica
7.888041183835112,2.271897959359823,4.7656686212936865,2.0718457028981394,Iris-virginica
4.387110475417287,3.3328263406705148,1.2938159362958048,0.2543558523884389,Iris-setosa
4.844200816159906,3.0187397122908166,1.3558493442722366,0.26660529877000566,Iris-setosa
5.9879628584415325,2.0488965245502495,4.65527446220119,1.376939255445217,Iris-versicolor
6.4142716079906705,2.1486206886193058,5.59866949982881,1.551278192098909,Iris-virginica
6.430693248000303,2.8180605166206854,3.7093450456035755,1.2115593160927587,Iris-versicolor
7.183871568843385,2.7602468058171374,4.844528681394149,1.0984633260122192,Iris-versicolor
4.409621924609733,3.809503879051366,1.3634420794138484,0.20842806698866698,Iris-setosa
5.952571575003077,3.1104209863672727,4.617407956841558,1.7044837711666538,Iris-versicolor
7.012300169312068,2.6192494573022143,5.524876745451146,1.629125987147047,Iris-virginica
6.964075323591074,2.9150490377859755,5.675248133948337,1.5637556876650685,Iris-virginica
5.837190644612084,3.3976712381734497,6.0326955664637385,2.1316779439104563,Iris-virginica
4.489691612903282,3.237968586330344,1.6307290553166902,0.30014094928661544,Iris-setosa
5.49634058097647,2.375019360249818,4.275689982374496,1.0456374254017329,Iris-versicolor
7.0400103790595185,2.8045997646120986,5.328174842623943,2.1303108492829597,Iris-virginica
5.399850898471596,3.9110083737145933,1.4323004578710123,0.36134091198544094,Iris-setosa
6.486111796922762,2.7327802582055543,6.42644211321172,2.0041773482246117,Iris-virginica
5.977475770507931,3.198909064543605,5.099216616625629,1.2473977595882075,Iris-versicolor
6.792761438206176,2.8948899189919914,6.248093319773968,1.8206485154358585,Iris-virginica
5.307896187367111,3.367383297143861,1.4587101960328348,0.14073441671303005,Iris-setosa
6.837569467398501,3.1161057412290214,6.395548334845242,1.8044309574165278,Iris-virginica
5.771777045579055,3.1270506296722607,5.204869500979609,1.9374657759707492,Iris-virginica
7.176843141924599,2.637338250555003,5.421470936201976,2.103930644723185,Iris-virginica
7.122118148021923,2.925543406199666,5.166909904197759,1.9206278838490352,Iris-virginica
7.216015873436266,2.6144505393958832,4.2201506660594585,1.0635712242405004,Iris-versicolor
5.013867395348161,3.054056228492562,1.5704497319905206,0.2408796065564729,Iris-setosa
5.177368408276557,4.063673805737319,1.6342261176596218,0.23744712128332265,Iris-setosa
6.53609813428219,2.575980354894515,4.591632789089978,1.184652775389369,Iris-versicolor
5.484476937675167,3.2006593352405788,4.849879341259216,1.1844361147375362,Iris-versicolor
6.926607316913698,3.0454838694706385,5.3127621609007285,1.7920190270413359,Iris-virginica
5.8477531614650395,2.3904209549795823,5.109597466016953,2.14296201008922,Iris-virginica
4.759740515336768,3.348646642554785,1.7136849281273705,0.1,Iris-setosa
6.204613435855735,3.819129790690404,5.228821258970705,2.386967920486105,Iris-virginica
6.706682719879866,2.8253380510085355,3.54174505996085,1.3999147102585439,Iris-versicolor
6.935607122960723,4.05212271374355,5.42935236781383,2.149835657539014,Iris-virginica
5.5096963035351845,2.903152901008017,3.621523158384827,1.1069010525159309,Iris-versicolor
5.587964992286843,3.664150104849967,1.5034953900319283,0.2970625493017733,Iris-setosa
6.50937105934605,2.6768993659369036,5.917922130229959,2.0732404334473986,Iris-virginica
6.1867233588449295,2.745492633933064,5.227372598149204,2.006078127810257,Iris-virginica
5.05929387287901,3.5411132374989656,1.3266104426465841,0.32023839775913243,Iris-setosa
6.293513863802305,2.669724080808921,6.104208152245593,1.8798596457216223,Iris-virginica
5.476400820004665,2.7874122287386918,5.112076027994653,1.591492582845987,Iris-versicolor
4.911168794275516,3.6999485149466698,1.7219077700126129,0.2537799519440764,Iris-setosa
6.435499716644951,2.6142057704659933,3.6461522381005933,1.3159692071231741,Iris-versicolor
7.896716829573883,2.5863018984482977,5.1908235152562145,2.0003210825132056,Iris-virginica
6.032568103228704,2.693110500784708,4.909161718177791,1.38533383074132,Iris-versicolor
5.114206056541331,3.1154719570852256,1.5098519324334343,0.37152546833667527,Iris-setosa
5.987766645170171,2.30451334404584,4.159606905573583,1.1100297688318086,Iris-versicolor
7.1481853426811375,3.468741058723335,4.128480834378386,2.1892242831600974,Iris-virginica
5.927212218273338,2.6371416317560294,4.534868075436463,1.7117208036798868,Iris-virginica
6.193608790649666,3.207971904793842,5.53827716984302,2.036139954169306,Iris-virginica
5.1566698389822205,2.429294109659858,3.7957955213091754,0.9721256761293775,Iris-versicolor
4.8324207665152805,3.9751365293146805,1.2446243072896888,0.3313865446085376,Iris-setosa
7.111394974768317,2.8996934429524517,7.075156032380542,2.54608406233427,Iris-virginica
5.670777920382577,2.6829439521152874,5.3914046506902835,1.1517359774785292,Iris-versicolor
5.60431117507724,2.9571579161797272,3.8925430297544015,1.1500808681351948,Iris-versicolor
6.722727657178716,2.694111038074105,4.615311126549985,2.006122227415058,Iris-virginica
5.713016733398511,2.808058151886666,3.5473958231799503,1.1620169090782686,Iris-versicolor
6.6338923882885,3.145388492772855,5.91330018881045,2.0516658628612148,Iris-virginica
6.17121224204828,2.595955549508947,3.8032094562471714,1.1927657748752596,Iris-versicolor
5.274658323007058,2.748905598750343,3.9938010615121526,1.37393789435704,Iris-versicolor
7.966111837989967,2.9157262868315956,4.753921971398693,1.8879331288217638,Iris-virginica
5.621601512434709,3.1819878826878627,4.245956523329915,1.040849115797032,Iris-versicolor
5.268494601060693,2.875150752100152,6.083481648563162,1.7059108062797705,Iris-virginica
5.977648282990846,3.502646177407537,4.425093436221615,1.2839055973941216,Iris-versicolor
6.604688335043004,3.1171618251193394,4.780567345963441,1.6097464448760495,Iris-virginica
7.323317283259417,2.704710730674046,6.02840695638796,2.0386484898671773,Iris-virginica
4.935579246759106,2.4146059671724807,4.561320515442558,1.0755058177910268,Iris-versicolor
4.5521028333021905,3.450152353187441,1.619883315799496,0.2902802779653252,Iris-setosa
